id,make,model,variant,mileange,make_year,price,fuel_type,no_of_owners,body_type,transmission,transmission_sub_type,city,registration_year,insurance_year,insurance_month
17522325,Maruti Suzuki,Baleno,Delta Petrol,29950,2017,453000.0,petrol,2,hatchback,manual,regular,Noida,2017,2025.0,4.0
17646395,Kia,Sonet,HTX 1.0 iMT,29486,2021,897000.0,petrol,1,suv,manual,iMT,Gurgaon,2021,2025.0,12.0
17663096,Hyundai,Verna,1.6 VTVT SX (O),29318,2019,949000.0,petrol,1,sedan,manual,regular,Gurgaon,2019,2025.0,4.0
13764326,Mahindra,XUV 300,W8 Diesel,29843,2019,800000.0,diesel,1,suv,manual,regular,Noida,2019,2025.0,12.0
14448598,Tata,Tiago NRG,Petrol+cng(outside fitted),28467,2019,493000.0,petrol+cng,1,hatchback,manual,regular,Delhi,2019,2025.0,12.0
17940384,Honda,City,VX,49263,2018,796000.0,petrol,1,sedan,manual,regular,Noida,2018,2025.0,12.0
16208545,Hyundai,i10,Era Petrol,69760,2013,229000.0,petrol,1,hatchback,manual,regular,Noida,2013,2025.0,4.0
17636053,Honda,City,V 5th Gen,38728,2021,912000.0,petrol,1,sedan,manual,regular,Delhi,2021,2025.0,7.0
17598618,Hyundai,Elite i20,Asta 1.2,43808,2014,472000.0,petrol,1,hatchback,manual,regular,Delhi,2014,2025.0,10.0
16576353,Maruti Suzuki,Alto 800,LXI,15512,2019,312000.0,petrol,1,hatchback,manual,regular,Delhi,2019,2025.0,12.0
17332351,Hyundai,Creta,1.6 SX Plus Auto Petrol,51240,2016,866000.0,petrol,1,suv,automatic,Torque Convertor,Gurgaon,2017,2025.0,12.0
16210225,Hyundai,Verna,1.6 VTVT SX,65691,2018,775000.0,petrol,1,sedan,manual,regular,Ghaziabad,2018,2025.0,12.0
17032852,Hyundai,Creta,1.6 SX Plus Petrol,39131,2015,727000.0,petrol,1,suv,manual,regular,Delhi,2015,2025.0,8.0
13283771,Maruti Suzuki,Swift Dzire,VXI,23777,2013,344000.0,petrol,1,sedan,manual,regular,Ghaziabad,2013,2025.0,12.0
16913256,Maruti Suzuki,Baleno,Zeta Petrol,63556,2017,527000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,9.0
16759172,Hyundai,Creta,1.6 SX Plus Auto Petrol,82870,2017,838000.0,petrol,1,suv,automatic,Torque Convertor,Gurgaon,2017,2025.0,12.0
17107112,Maruti Suzuki,Swift,LXI (O),76328,2015,335000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2015,2025.0,12.0
15518111,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT CNG (Outside Fitted),61224,2019,499000.0,petrol+cng,1,hatchback,manual,regular,Delhi,2019,2025.0,12.0
16189510,Honda,Amaze,1.2 S i-VTEC,20998,2023,697000.0,petrol,1,sedan,manual,regular,Ghaziabad,2023,2025.0,12.0
17518801,Maruti Suzuki,S-Presso,VXI Plus AMT,36890,2021,426000.0,petrol,1,hatchback,automatic,AMT,Ghaziabad,2022,2025.0,12.0
17526809,Hyundai,Santro Xing,GLS,93932,2012,196000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2012,2025.0,12.0
16210225,Hyundai,Verna,1.6 VTVT SX,65691,2018,775000.0,petrol,1,sedan,manual,regular,Ghaziabad,2018,2025.0,12.0
17032852,Hyundai,Creta,1.6 SX Plus Petrol,39131,2015,727000.0,petrol,1,suv,manual,regular,Delhi,2015,2025.0,8.0
13283771,Maruti Suzuki,Swift Dzire,VXI,23777,2013,344000.0,petrol,1,sedan,manual,regular,Ghaziabad,2013,2025.0,12.0
16913256,Maruti Suzuki,Baleno,Zeta Petrol,63556,2017,527000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,9.0
16759172,Hyundai,Creta,1.6 SX Plus Auto Petrol,82870,2017,838000.0,petrol,1,suv,automatic,Torque Convertor,Gurgaon,2017,2025.0,12.0
17107112,Maruti Suzuki,Swift,LXI (O),76328,2015,335000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2015,2025.0,12.0
15518111,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT CNG (Outside Fitted),61224,2019,499000.0,petrol+cng,1,hatchback,manual,regular,Delhi,2019,2025.0,12.0
16189510,Honda,Amaze,1.2 S i-VTEC,20998,2023,697000.0,petrol,1,sedan,manual,regular,Ghaziabad,2023,2025.0,12.0
17148667,Maruti Suzuki,Alto 800,LXI,18612,2018,307000.0,petrol,1,hatchback,manual,regular,Delhi,2018,2025.0,12.0
17760070,Maruti Suzuki,Ciaz,Delta Petrol AT,77965,2017,617000.0,petrol,1,sedan,automatic,Torque Convertor,Delhi,2017,2025.0,4.0
17240665,Maruti Suzuki,Ciaz,Alpha Petrol,51740,2018,704773.0,petrol,1,sedan,manual,regular,Gurgaon,2018,2025.0,5.0
16011212,Hyundai,Grand i10,Sportz (O) 1.2 kappa VTVT,42077,2017,449000.0,petrol,1,hatchback,manual,regular,Faridabad,2017,2025.0,12.0
16789415,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,74474,2014,339000.0,petrol,1,hatchback,manual,regular,Delhi,2014,2025.0,4.0
14841252,Maruti Suzuki,Baleno,Delta AT Petrol,68590,2016,465000.0,petrol,1,hatchback,automatic,CVT,Delhi,2016,2025.0,5.0
17471841,Maruti Suzuki,Alto 800,VXI,19298,2013,227000.0,petrol,1,hatchback,manual,regular,Delhi,2013,2025.0,12.0
13040190,Mahindra,Scorpio,S7,71873,2020,1192902.0,diesel,1,suv,manual,regular,Delhi,2020,2025.0,12.0
14377334,Maruti Suzuki,Vitara Brezza,VDi (O),80274,2018,579000.0,diesel,1,suv,manual,regular,Ghaziabad,2018,2025.0,12.0
15458460,Maruti Suzuki,Baleno,Delta Petrol,35192,2018,535000.0,petrol,1,hatchback,manual,regular,Faridabad,2018,2025.0,12.0
14918833,Maruti Suzuki,Dzire,VXI,45318,2019,557000.0,petrol,1,sedan,manual,regular,Delhi,2019,2025.0,7.0
14940945,Hyundai,Elite i20,Sportz 1.2 CNG (Outside fitted),87628,2016,460000.0,petrol+cng,1,hatchback,manual,regular,Gurgaon,2017,2025.0,12.0
17240665,Maruti Suzuki,Ciaz,Alpha Petrol,51740,2018,704773.0,petrol,1,sedan,manual,regular,Gurgaon,2018,2025.0,5.0
16011212,Hyundai,Grand i10,Sportz (O) 1.2 kappa VTVT,42077,2017,449000.0,petrol,1,hatchback,manual,regular,Faridabad,2017,2025.0,12.0
16789415,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,74474,2014,339000.0,petrol,1,hatchback,manual,regular,Delhi,2014,2025.0,4.0
14841252,Maruti Suzuki,Baleno,Delta AT Petrol,68590,2016,465000.0,petrol,1,hatchback,automatic,CVT,Delhi,2016,2025.0,5.0
17471841,Maruti Suzuki,Alto 800,VXI,19298,2013,227000.0,petrol,1,hatchback,manual,regular,Delhi,2013,2025.0,12.0
13040190,Mahindra,Scorpio,S7,71873,2020,1192902.0,diesel,1,suv,manual,regular,Delhi,2020,2025.0,12.0
14377334,Maruti Suzuki,Vitara Brezza,VDi (O),80274,2018,579000.0,diesel,1,suv,manual,regular,Ghaziabad,2018,2025.0,12.0
15458460,Maruti Suzuki,Baleno,Delta Petrol,35192,2018,535000.0,petrol,1,hatchback,manual,regular,Faridabad,2018,2025.0,12.0
14918833,Maruti Suzuki,Dzire,VXI,45318,2019,557000.0,petrol,1,sedan,manual,regular,Delhi,2019,2025.0,7.0
14940945,Hyundai,Elite i20,Sportz 1.2 CNG (Outside fitted),87628,2016,460000.0,petrol+cng,1,hatchback,manual,regular,Gurgaon,2017,2025.0,12.0
15059986,Skoda,Kushaq,Ambition 1.0L TSI AT,24994,2022,1263000.0,petrol,1,suv,automatic,Torque Convertor,Gurgaon,2022,2025.0,12.0
18241220,Maruti Suzuki,Alto K10,VXI S-CNG,18998,2023,489000.0,petrol+cng,1,hatchback,manual,regular,Faridabad,2023,2025.0,12.0
17845698,Maruti Suzuki,Alto K10,VXI AMT (O),30351,2018,356000.0,petrol,1,hatchback,automatic,AMT,Delhi,2018,2025.0,7.0
16502082,Maruti Suzuki,Baleno,Zeta Petrol,68123,2016,474000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2016,2025.0,12.0
14757403,Mahindra,KUV100,K8 5 STR,49261,2016,319000.0,petrol,2,crossover,manual,regular,Noida,2017,,
15081181,Hyundai,Tucson,GLS 2WD AT Petrol,50007,2016,1254902.0,petrol,1,suv,automatic,,Gurgaon,2017,2025.0,12.0
13253505,Mahindra,Scorpio,S9,48148,2021,1398000.0,diesel,1,suv,manual,regular,Gurgaon,2021,2025.0,12.0
12506494,Hyundai,Verna,1.6 VTVT SX (O) AT,44893,2018,871000.0,petrol,1,sedan,automatic,Torque Convertor,Ghaziabad,2018,2025.0,12.0
15006445,Maruti Suzuki,Baleno,Delta Petrol,25272,2017,508000.0,petrol,1,hatchback,manual,regular,Faridabad,2017,2025.0,5.0
17335201,Renault,Kwid,CLIMBER 1.0 AMT Opt,31115,2021,417000.0,petrol,1,hatchback,automatic,AMT,Gurgaon,2022,2025.0,12.0
15059986,Skoda,Kushaq,Ambition 1.0L TSI AT,24994,2022,1263000.0,petrol,1,suv,automatic,Torque Convertor,Gurgaon,2022,2025.0,12.0
18241220,Maruti Suzuki,Alto K10,VXI S-CNG,18998,2023,489000.0,petrol+cng,1,hatchback,manual,regular,Faridabad,2023,2025.0,12.0
17845698,Maruti Suzuki,Alto K10,VXI AMT (O),30351,2018,356000.0,petrol,1,hatchback,automatic,AMT,Delhi,2018,2025.0,7.0
16502082,Maruti Suzuki,Baleno,Zeta Petrol,68123,2016,474000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2016,2025.0,12.0
14757403,Mahindra,KUV100,K8 5 STR,49261,2016,319000.0,petrol,2,crossover,manual,regular,Noida,2017,,
15081181,Hyundai,Tucson,GLS 2WD AT Petrol,50007,2016,1254902.0,petrol,1,suv,automatic,,Gurgaon,2017,2025.0,12.0
13253505,Mahindra,Scorpio,S9,48148,2021,1398000.0,diesel,1,suv,manual,regular,Gurgaon,2021,2025.0,12.0
12506494,Hyundai,Verna,1.6 VTVT SX (O) AT,44893,2018,871000.0,petrol,1,sedan,automatic,Torque Convertor,Ghaziabad,2018,2025.0,12.0
15006445,Maruti Suzuki,Baleno,Delta Petrol,25272,2017,508000.0,petrol,1,hatchback,manual,regular,Faridabad,2017,2025.0,5.0
17335201,Renault,Kwid,CLIMBER 1.0 AMT Opt,31115,2021,417000.0,petrol,1,hatchback,automatic,AMT,Gurgaon,2022,2025.0,12.0
17711043,Maruti Suzuki,Alto 800,LXI,30274,2018,298000.0,petrol,1,hatchback,manual,regular,Delhi,2018,2025.0,5.0
15380531,Tata,Tigor,Revotron XZ+ CNG,48000,2022,665000.0,petrol+cng,1,sedan,manual,regular,Noida,2022,2025.0,12.0
17220985,Datsun,Redi-GO,T (O),36184,2017,235000.0,petrol,1,hatchback,manual,regular,Noida,2017,2025.0,7.0
14028338,Toyota,Innova Crysta,2.4 V 7 STR,46372,2019,1595000.0,diesel,1,muv,manual,regular,Delhi,2019,2025.0,12.0
14922151,Skoda,Kushaq,Style 1.5L TSI DSG (6 Airbags),35951,2021,1427000.0,petrol,1,suv,automatic,DSG,Noida,2021,2025.0,12.0
16255435,Ford,EcoSport,Titanium 1.0L Ecoboost,76625,2014,436000.0,petrol,1,suv,manual,regular,Ghaziabad,2014,2025.0,12.0
515642,Maruti Suzuki,Swift,VXI,34501,2013,345000.0,petrol,1,hatchback,manual,regular,Delhi,2013,2025.0,12.0
14604359,Hyundai,Elite i20,Magna 1.2,26467,2016,498000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,12.0
9290914,Ford,Endeavour,Titanium 2.2 4x2 MT,36429,2019,2399000.0,diesel,1,suv,manual,regular,Delhi,2019,2025.0,12.0
12042434,Renault,Kwid,1.0 RXT Opt,32824,2021,359000.0,petrol,2,hatchback,manual,regular,Delhi,2021,,
17711043,Maruti Suzuki,Alto 800,LXI,30274,2018,298000.0,petrol,1,hatchback,manual,regular,Delhi,2018,2025.0,5.0
15380531,Tata,Tigor,Revotron XZ+ CNG,48000,2022,665000.0,petrol+cng,1,sedan,manual,regular,Noida,2022,2025.0,12.0
17220985,Datsun,Redi-GO,T (O),36184,2017,235000.0,petrol,1,hatchback,manual,regular,Noida,2017,2025.0,7.0
14028338,Toyota,Innova Crysta,2.4 V 7 STR,46372,2019,1595000.0,diesel,1,muv,manual,regular,Delhi,2019,2025.0,12.0
14922151,Skoda,Kushaq,Style 1.5L TSI DSG (6 Airbags),35951,2021,1427000.0,petrol,1,suv,automatic,DSG,Noida,2021,2025.0,12.0
16255435,Ford,EcoSport,Titanium 1.0L Ecoboost,76625,2014,436000.0,petrol,1,suv,manual,regular,Ghaziabad,2014,2025.0,12.0
515642,Maruti Suzuki,Swift,VXI,34501,2013,345000.0,petrol,1,hatchback,manual,regular,Delhi,2013,2025.0,12.0
14604359,Hyundai,Elite i20,Magna 1.2,26467,2016,498000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,12.0
9290914,Ford,Endeavour,Titanium 2.2 4x2 MT,36429,2019,2399000.0,diesel,1,suv,manual,regular,Delhi,2019,2025.0,12.0
12042434,Renault,Kwid,1.0 RXT Opt,32824,2021,359000.0,petrol,2,hatchback,manual,regular,Delhi,2021,,
16461244,Hyundai,Venue,SX Plus 1.0 Turbo DCT,27072,2021,988000.0,petrol,1,suv,automatic,DCT,Delhi,2021,2025.0,6.0
14576587,Maruti Suzuki,Dzire,ZXI,28397,2022,683000.0,petrol,1,sedan,manual,regular,Gurgaon,2022,2025.0,12.0
13966520,Maruti Suzuki,Swift,ZXI,46063,2015,414000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2015,2025.0,12.0
16853573,Maruti Suzuki,Dzire,VXI CNG,19016,2022,713000.0,petrol+cng,1,sedan,manual,regular,Noida,2022,2025.0,12.0
17302758,Ford,EcoSport,Titanium 1.5L Ti-VCT,29329,2021,842000.0,petrol,1,suv,manual,regular,Gurgaon,2021,2025.0,6.0
14524935,Maruti Suzuki,Alto 800,LXI Opt S-CNG,20880,2022,414000.0,petrol+cng,1,hatchback,manual,regular,Gurgaon,2023,2025.0,12.0
16628408,Maruti Suzuki,Ciaz,Alpha Petrol AT,65969,2017,684000.0,petrol,1,sedan,automatic,AMT,Delhi,2017,2025.0,12.0
15570319,Maruti Suzuki,Ciaz,ZXI+,55823,2017,613000.0,petrol,1,sedan,manual,regular,Gurgaon,2017,2025.0,12.0
16225311,Hyundai,Tucson,GLS 2WD AT Petrol,41031,2018,1453000.0,petrol,1,suv,automatic,,Gurgaon,2018,2025.0,6.0
17681237,Kia,Sonet,Anniversary Edition 1.0 DCT,16405,2022,1065000.0,petrol,1,suv,automatic,DCT,Gurgaon,2022,2025.0,12.0
16461244,Hyundai,Venue,SX Plus 1.0 Turbo DCT,27072,2021,988000.0,petrol,1,suv,automatic,DCT,Delhi,2021,2025.0,6.0
14576587,Maruti Suzuki,Dzire,ZXI,28397,2022,683000.0,petrol,1,sedan,manual,regular,Gurgaon,2022,2025.0,12.0
13966520,Maruti Suzuki,Swift,ZXI,46063,2015,414000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2015,2025.0,12.0
16853573,Maruti Suzuki,Dzire,VXI CNG,19016,2022,713000.0,petrol+cng,1,sedan,manual,regular,Noida,2022,2025.0,12.0
17302758,Ford,EcoSport,Titanium 1.5L Ti-VCT,29329,2021,842000.0,petrol,1,suv,manual,regular,Gurgaon,2021,2025.0,6.0
14524935,Maruti Suzuki,Alto 800,LXI Opt S-CNG,20880,2022,414000.0,petrol+cng,1,hatchback,manual,regular,Gurgaon,2023,2025.0,12.0
16628408,Maruti Suzuki,Ciaz,Alpha Petrol AT,65969,2017,684000.0,petrol,1,sedan,automatic,AMT,Delhi,2017,2025.0,12.0
15570319,Maruti Suzuki,Ciaz,ZXI+,55823,2017,613000.0,petrol,1,sedan,manual,regular,Gurgaon,2017,2025.0,12.0
16225311,Hyundai,Tucson,GLS 2WD AT Petrol,41031,2018,1453000.0,petrol,1,suv,automatic,,Gurgaon,2018,2025.0,6.0
17681237,Kia,Sonet,Anniversary Edition 1.0 DCT,16405,2022,1065000.0,petrol,1,suv,automatic,DCT,Gurgaon,2022,2025.0,12.0
16214975,Tata,Nexon,XZ Plus (O),65752,2021,825000.0,petrol,1,suv,manual,regular,Noida,2021,2025.0,8.0
15376912,Maruti Suzuki,Baleno,Alpha Petrol,74171,2017,531000.0,petrol,1,hatchback,manual,regular,Noida,2017,2025.0,12.0
14591582,Honda,City,ZX CVT,21556,2021,1216000.0,petrol,1,sedan,automatic,CVT,Ghaziabad,2021,2025.0,12.0
14784911,Maruti Suzuki,Swift Dzire,VXI CNG (Outside Fitted),81957,2013,323000.0,petrol+cng,1,sedan,manual,regular,Delhi,2013,2025.0,12.0
17481068,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,11762,2016,425000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,4.0
16227676,Renault,Duster,RXL Petrol,26331,2017,578000.0,petrol,1,suv,manual,regular,Ghaziabad,2017,2025.0,12.0
17353160,Honda,WR-V,VX i-VTEC,41020,2017,632000.0,petrol,1,suv,manual,regular,Delhi,2017,2025.0,12.0
17827430,Honda,Amaze,1.2 VX CVT i-VTEC,24384,2022,778000.0,petrol,1,sedan,automatic,CVT,Ghaziabad,2022,2025.0,12.0
17055420,Volkswagen,Tiguan,Highline TDI,47891,2019,1978395.0,diesel,1,suv,automatic,DCT,Ghaziabad,2019,2025.0,12.0
15475080,Hyundai,New Santro 1.1,Sportz MT,30032,2021,460000.0,petrol,1,hatchback,manual,regular,Gurgaon,2021,2025.0,12.0
16214975,Tata,Nexon,XZ Plus (O),65752,2021,825000.0,petrol,1,suv,manual,regular,Noida,2021,2025.0,8.0
15376912,Maruti Suzuki,Baleno,Alpha Petrol,74171,2017,531000.0,petrol,1,hatchback,manual,regular,Noida,2017,2025.0,12.0
14591582,Honda,City,ZX CVT,21556,2021,1216000.0,petrol,1,sedan,automatic,CVT,Ghaziabad,2021,2025.0,12.0
14784911,Maruti Suzuki,Swift Dzire,VXI CNG (Outside Fitted),81957,2013,323000.0,petrol+cng,1,sedan,manual,regular,Delhi,2013,2025.0,12.0
17481068,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,11762,2016,425000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,4.0
16227676,Renault,Duster,RXL Petrol,26331,2017,578000.0,petrol,1,suv,manual,regular,Ghaziabad,2017,2025.0,12.0
17353160,Honda,WR-V,VX i-VTEC,41020,2017,632000.0,petrol,1,suv,manual,regular,Delhi,2017,2025.0,12.0
17827430,Honda,Amaze,1.2 VX CVT i-VTEC,24384,2022,778000.0,petrol,1,sedan,automatic,CVT,Ghaziabad,2022,2025.0,12.0
17055420,Volkswagen,Tiguan,Highline TDI,47891,2019,1978395.0,diesel,1,suv,automatic,DCT,Ghaziabad,2019,2025.0,12.0
15475080,Hyundai,New Santro 1.1,Sportz MT,30032,2021,460000.0,petrol,1,hatchback,manual,regular,Gurgaon,2021,2025.0,12.0
14023212,Maruti Suzuki,Baleno,Alpha Petrol,60420,2018,583000.0,petrol,1,hatchback,manual,regular,Delhi,2018,2025.0,4.0
17913500,Toyota,Corolla Altis,GL Petrol,55974,2016,736000.0,petrol,1,sedan,manual,regular,Ghaziabad,2016,2025.0,12.0
15902899,Hyundai,Venue,SX 1.0  Turbo,27965,2022,917000.0,petrol,1,suv,manual,regular,Delhi,2022,2025.0,12.0
16256291,Hyundai,Venue,SX Plus 1.0 Turbo DCT,69178,2019,835000.0,petrol,1,suv,automatic,DCT,Delhi,2019,2025.0,7.0
17244782,Maruti Suzuki,Ciaz,Alpha Petrol,19505,2018,726000.0,petrol,1,sedan,manual,regular,Delhi,2018,2025.0,12.0
14204746,Maruti Suzuki,Swift Dzire,VXI,81814,2016,385000.0,petrol,1,sedan,manual,regular,Delhi,2016,2025.0,12.0
16781400,Hyundai,New i20,Asta (O) 1.0 Turbo DCT,21124,2021,972000.0,petrol,1,hatchback,automatic,DCT,Delhi,2021,2025.0,7.0
17006790,Renault,Duster,110PS RXS,66550,2019,643000.0,diesel,1,suv,manual,regular,Noida,2020,2025.0,12.0
17307966,Maruti Suzuki,Ciaz,Zeta Petrol,53572,2017,610000.0,petrol,1,sedan,manual,regular,Delhi,2017,2025.0,12.0
15670995,Renault,Kiger,RXZ MT,23683,2021,642000.0,petrol,1,suv,manual,regular,Noida,2021,2025.0,12.0
14023212,Maruti Suzuki,Baleno,Alpha Petrol,60420,2018,583000.0,petrol,1,hatchback,manual,regular,Delhi,2018,2025.0,4.0
17913500,Toyota,Corolla Altis,GL Petrol,55974,2016,736000.0,petrol,1,sedan,manual,regular,Ghaziabad,2016,2025.0,12.0
15902899,Hyundai,Venue,SX 1.0  Turbo,27965,2022,917000.0,petrol,1,suv,manual,regular,Delhi,2022,2025.0,12.0
16256291,Hyundai,Venue,SX Plus 1.0 Turbo DCT,69178,2019,835000.0,petrol,1,suv,automatic,DCT,Delhi,2019,2025.0,7.0
17244782,Maruti Suzuki,Ciaz,Alpha Petrol,19505,2018,726000.0,petrol,1,sedan,manual,regular,Delhi,2018,2025.0,12.0
14204746,Maruti Suzuki,Swift Dzire,VXI,81814,2016,385000.0,petrol,1,sedan,manual,regular,Delhi,2016,2025.0,12.0
16781400,Hyundai,New i20,Asta (O) 1.0 Turbo DCT,21124,2021,972000.0,petrol,1,hatchback,automatic,DCT,Delhi,2021,2025.0,7.0
17006790,Renault,Duster,110PS RXS,66550,2019,643000.0,diesel,1,suv,manual,regular,Noida,2020,2025.0,12.0
17307966,Maruti Suzuki,Ciaz,Zeta Petrol,53572,2017,610000.0,petrol,1,sedan,manual,regular,Delhi,2017,2025.0,12.0
15670995,Renault,Kiger,RXZ MT,23683,2021,642000.0,petrol,1,suv,manual,regular,Noida,2021,2025.0,12.0
16078870,Tata,Tiago NRG,XZ,26139,2022,561000.0,petrol,1,hatchback,manual,regular,Delhi,2022,2025.0,12.0
17690931,Renault,Triber,RXZ,45778,2019,543000.0,petrol,1,muv,manual,regular,Faridabad,2019,2025.0,9.0
15772606,Maruti Suzuki,Baleno,Delta Petrol,53074,2018,491000.0,petrol,1,hatchback,manual,regular,Noida,2018,2025.0,7.0
17679239,Maruti Suzuki,Alto 800,LXI CNG (outside fitted),27646,2016,280000.0,petrol+cng,1,hatchback,manual,regular,Faridabad,2016,2025.0,12.0
15501434,Maruti Suzuki,Swift,VXI,39816,2017,446000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,12.0
15778756,Maruti Suzuki,Baleno,Delta Petrol,68132,2016,447000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,12.0
15710209,Hyundai,Venue,SX 1.0  Turbo iMT,38646,2021,851000.0,petrol,1,suv,manual,iMT,Ghaziabad,2021,2025.0,7.0
17424810,Maruti Suzuki,Baleno,Alpha Petrol,73822,2016,498000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2016,2025.0,12.0
17909864,Honda,Brio,S MT,62825,2014,290000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2014,2025.0,12.0
18029614,Maruti Suzuki,Alto 800,VXI,47047,2017,273000.0,petrol,1,hatchback,manual,regular,Gurgaon,2017,2025.0,6.0
16078870,Tata,Tiago NRG,XZ,26139,2022,561000.0,petrol,1,hatchback,manual,regular,Delhi,2022,2025.0,12.0
17690931,Renault,Triber,RXZ,45778,2019,543000.0,petrol,1,muv,manual,regular,Faridabad,2019,2025.0,9.0
15772606,Maruti Suzuki,Baleno,Delta Petrol,53074,2018,491000.0,petrol,1,hatchback,manual,regular,Noida,2018,2025.0,7.0
17679239,Maruti Suzuki,Alto 800,LXI CNG (outside fitted),27646,2016,280000.0,petrol+cng,1,hatchback,manual,regular,Faridabad,2016,2025.0,12.0
15501434,Maruti Suzuki,Swift,VXI,39816,2017,446000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,12.0
15778756,Maruti Suzuki,Baleno,Delta Petrol,68132,2016,447000.0,petrol,1,hatchback,manual,regular,Delhi,2016,2025.0,12.0
15710209,Hyundai,Venue,SX 1.0  Turbo iMT,38646,2021,851000.0,petrol,1,suv,manual,iMT,Ghaziabad,2021,2025.0,7.0
17424810,Maruti Suzuki,Baleno,Alpha Petrol,73822,2016,498000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2016,2025.0,12.0
17909864,Honda,Brio,S MT,62825,2014,290000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2014,2025.0,12.0
18029614,Maruti Suzuki,Alto 800,VXI,47047,2017,273000.0,petrol,1,hatchback,manual,regular,Gurgaon,2017,2025.0,6.0
18153299,Honda,Amaze,1.2 S i-VTEC,15489,2014,354000.0,petrol,1,sedan,manual,regular,Noida,2014,2025.0,12.0
17072406,Mercedes-Benz,CLA,200 Sport,57515,2016,2040058.0,petrol,1,sedan,automatic,DCT,Gurgaon,2017,2025.0,12.0
15959868,Mercedes-Benz,C-Class,C200 Avantgrade Edition,62583,2017,2726858.0,petrol,1,sedan,automatic,,Gurgaon,2017,2025.0,12.0
14353221,Jeep,Compass,Limited Plus 1.4 Petrol,38799,2019,1565358.0,petrol,2,suv,automatic,DCT,Delhi,2019,2025.0,12.0
17693979,Toyota,Urban Cruiser,Premium Grade MT,22828,2021,795000.0,petrol,1,suv,manual,regular,Gurgaon,2021,2025.0,11.0
18173901,Maruti Suzuki,Swift,ZXI PLUS,10908,2024,819000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2024,2025.0,5.0
17626042,Maruti Suzuki,Baleno,Zeta Petrol,106571,2017,478000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,10.0
17350909,Maruti Suzuki,Wagon R 1.2,ZXI,48555,2019,398000.0,petrol,2,hatchback,manual,regular,Delhi,2019,2025.0,12.0
16474220,BMW,X1,sDrive20i xLine,52707,2020,2696558.0,petrol,2,suv,automatic,,Gurgaon,2020,2025.0,6.0
17260829,BMW,3 Series GT,330i GT Luxury Line,56395,2017,2797558.0,petrol,2,sedan,automatic,,Gurgaon,2018,2025.0,3.0
18153299,Honda,Amaze,1.2 S i-VTEC,15489,2014,354000.0,petrol,1,sedan,manual,regular,Noida,2014,2025.0,12.0
17072406,Mercedes-Benz,CLA,200 Sport,57515,2016,2040058.0,petrol,1,sedan,automatic,DCT,Gurgaon,2017,2025.0,12.0
15959868,Mercedes-Benz,C-Class,C200 Avantgrade Edition,62583,2017,2726858.0,petrol,1,sedan,automatic,,Gurgaon,2017,2025.0,12.0
14353221,Jeep,Compass,Limited Plus 1.4 Petrol,38799,2019,1565358.0,petrol,2,suv,automatic,DCT,Delhi,2019,2025.0,12.0
17693979,Toyota,Urban Cruiser,Premium Grade MT,22828,2021,795000.0,petrol,1,suv,manual,regular,Gurgaon,2021,2025.0,11.0
18173901,Maruti Suzuki,Swift,ZXI PLUS,10908,2024,819000.0,petrol,1,hatchback,manual,regular,Ghaziabad,2024,2025.0,5.0
17626042,Maruti Suzuki,Baleno,Zeta Petrol,106571,2017,478000.0,petrol,1,hatchback,manual,regular,Delhi,2017,2025.0,10.0
16910476,MG Motors,Hector,1.5 Sharp DCT,30557,2021,1372448.0,petrol,1,suv,automatic,DCT,Delhi,2021,2025.0,12.0
17350909,Maruti Suzuki,Wagon R 1.2,ZXI,48555,2019,398000.0,petrol,2,hatchback,manual,regular,Delhi,2019,2025.0,12.0
17533824,Skoda,Rapid New,Rider Plus Petrol,51616,2021,627000.0,petrol,1,sedan,manual,regular,Delhi,2021,2025.0,12.0
